15000 105000
5165 3577 46.1599
5165 14423 26.311
5165 11079 32.6594
5166 1775 50.7881
5166 10448 12.3783
5166 12350 2.21376
5166 8747 13.321
5166 9859 13.5482
5166 6460 18.3136
5166 11750 34.5973
5166 14151 79.6013
5167 3681 35.6151
5167 8443 66.025
5167 9233 46.8637
5167 13041 27.9976
5167 4664 6.44283
5167 1771 39.5791
5167 12928 63.1499
5167 5811 3.2535
5167 10660 10.9794
5167 12198 85.8748
5167 12608 94.6072
5167 6539 13.7765
5168 4727 50.3038
5168 6742 36.578
5168 6579 55.9172
5168 157 83.0238
5168 12548 14.9812
5169 886 98.1312
5169 10297 94.8563
5169 440 99.5346
5169 11832 73.563
5169 5533 23.1187
5169 8186 39.5011
5169 6322 58.029
5170 4362 32.2249
5170 8365 12.8098
5170 7834 48.006
5170 2763 3.73089
5170 10148 57.4098
5170 8456 13.1021
5170 1109 19.2998
5170 4445 5.55648
5171 1167 70.268
5171 11147 87.8811
5171 1421 95.8466
5171 13452 88.63
5171 946 20.1529
5171 3495 33.9161
5171 1177 14.8778
5172 1832 4.03499
5172 4048 45.8282
5172 3838 22.0153
5172 11462 48.5059
5173 643 13.5976
5173 5543 39.1474
5173 8792 22.2595
5173 11695 78.4964
5173 4452 54.6898
5173 10026 58.9184
5173 4577 92.133
5173 3339 60.944
5174 2635 80.7064
5174 5540 50.0059
5174 11045 97.5486
5174 14469 37.1788
5174 862 29.3643
5175 1754 15.6586
5175 6489 99.813
5175 13448 99.7588
5175 5741 42.5372
5175 595 9.78565
5175 9031 91.42
5175 8846 53.9995
5176 1256 78.6191
5176 14914 84.3998
5176 10241 3.68306
5176 9123 89.2884
5176 801 18.3379
5176 11084 45.2064
5176 7005 75.2764
5177 1656 86.9603
5177 7934 76.167
5177 13363 35.4269
5177 8772 80.1352
5177 8327 21.6437
5177 14258 1.43523
5178 4479 45.7962
5178 6583 52.5999
5178 7777 29.8941
5178 3491 51.2785
5178 13801 15.253
5179 5 30.8696
5179 14227 63.0483
5179 2882 59.1968
5179 3791 16.1672
5179 14757 75.5136
5179 3890 52.433
5179 656 7.5967
5179 13529 60.5113
5180 3274 90.6846
5180 10429 33.9136
5180 11496 51.5757
5181 1485 17.9095
5181 8212 46.3831
5181 9811 17.2225
5181 5657 13.9468
5181 8020 6.44694
5181 7138 58.0533
5182 1864 82.6061
5182 7959 23.423
5182 13906 22.9356
5182 13186 48.1893
5182 446 79.3851
5182 997 8.01666
5182 9485 35.0013
5182 13145 22.1313
5182 13188 88.3825
5182 8203 57.3783
5182 5549 52.1331
5183 3739 76.1124
5183 5769 83.8522
5183 9279 69.0203
5183 3284 73.1652
5183 9866 75.9985
5183 990 60.8811
5184 4796 71.383
5184 5996 95.5749
5184 5869 26.649
5184 11926 58.2971
5184 3610 41.4432
5184 4619 11.1287
5185 4154 33.0579
5185 6656 46.4718
5185 7062 26.5384
5185 320 8.28771
5185 2733 25.8043
5185 14496 59.6498
5185 13066 59.9299
5186 882 66.271
5186 6530 18.4942
5186 14608 4.28612
5186 5665 67.8336
5186 5852 9.47057
5186 5087 82.0467
5186 14827 45.867
5187 2355 13.9615
5187 9911 61.9053
5187 12137 48.7337
5187 5078 69.996
5187 11010 81.1159
5187 8479 22.9767
5187 3417 10.9794
5188 1316 35.4578
5188 9110 61.7385
5188 4310 29.5479
5188 14499 62.3339
5188 13856 37.0042
5188 8989 23.0236
5188 9566 32.8045
5188 6628 67.5052
5188 5864 7.92085
5188 8790 21.9349
5189 1380 25.2041
5189 4064 84.801
5189 2809 54.313
5189 7837 96.1251
5189 8199 4.01119
5189 11653 26.8347
5189 5862 80.033
5189 14681 3.26709
5190 5139 27.8738
5190 5258 15.2933
5190 7339 84.6495
5190 12721 38.9146
5190 1042 56.2093
5190 9187 97.1178
5190 10124 26.0518
5191 4763 21.3056
5191 6299 53.3373
5191 8310 42.8012
5191 3937 81.3365
5191 7814 34.5684
5191 4224 47.1741
5191 5599 15.9197
5192 4100 8.75327
5192 11189 54.0347
5192 11386 77.8076
5192 10567 63.5114
5192 11727 9.77996
5193 4188 35.8255
5193 6865 60.2296
5193 7311 33.2404
5193 9497 17.8112
5193 6559 42.8337
5194 859 94.782
5194 9347 52.2458
5194 11741 51.9975
5194 11919 60.3244
5194 14275 43.9653
5194 14002 83.6767
5195 555 28.3899
5195 6961 60.7747
5195 9456 65.6562
5195 2082 58.5508
5195 7741 15.1935
5195 335 12.6159
5195 11873 71.6161
5195 1672 89.1886
5196 2617 24.7266
5196 9325 7.80477
5196 12021 7.22985
5196 6907 64.6034
5196 9918 2.96579
5196 4196 66.5405
5197 77 46.5666
5197 9563 67.4815
5197 262 28.2289
5197 1317 94.6805
5197 6587 55.9564
5197 11618 75.9832
5197 12780 69.6215
5198 145 99.7019
5198 7374 45.8556
5198 3013 4.87619
5198 14643 26.0052
5198 1739 16.8194
5198 5893 69.3984
5198 13713 33.3874
5198 11568 82.6675
5198 6130 9.25178
5198 9330 68.1693
5198 5689 82.8607
5198 2958 90.9875
5198 2070 23.3159
5198 719 74.416
5198 1269 24.1468
5199 1260 21.8795
5199 9111 3.09959
5199 14490 31.0204
5199 2093 23.0776
5199 5241 51.6487
5199 11386 10.8885
5199 13976 29.9564
5199 7705 96.2882
5199 967 63.5815
5200 4500 14.5661
5200 2844 97.1569
5200 11018 31.8447
5200 5697 86.315
5200 4880 53.9449
5200 3838 19.6523
5201 1249 13.1369
5201 11946 1.69707
5201 5314 9.83636
5201 3138 96.4297
5201 12091 32.6605
5201 3410 17.4542
5201 4565 17.7212
5202 4074 92.523
5202 5204 40.9089
5202 5248 46.1958
5202 11506 28.356
5202 10825 16.6266
5202 6718 87.7279
5203 2380 72.3564
5203 13881 55.4416
5203 633 57.7442
5203 2988 17.0389
5203 13495 67.8805
5204 5202 40.9089
5204 9146 7.22486
5204 3512 81.4564
5204 8900 53.5325
5204 13017 98.6854
5204 13088 98.2894
5204 13243 12.8394
5205 635 53.2216
5205 10289 23.2809
5205 14248 3.98614
5205 8140 68.179
5205 6976 50.3635
5205 2592 80.2948
5205 6096 48.1388
5206 3681 64.0569
5206 11879 44.8613
5206 13949 95.8244
5206 6287 29.7737
5206 13396 56.7065
5206 13102 26.4346
5206 12500 39.8582
5206 4718 13.9338
5207 5027 68.4736
5207 5791 61.0856
5207 7397 8.64895
5207 8316 73.8465
5207 14125 69.035
5207 14650 41.3572
5207 2669 1.45205
5207 5281 87.6831
5207 9035 61.0053
5207 2617 26.0494
5208 3416 55.8972
5208 11814 86.1356
5208 1344 22.8887
5208 1452 99.1452
5208 8407 40.4443
5208 7329 36.2171
5209 1110 40.6461
5209 8846 47.5774
5209 13760 27.1873
5209 1506 99.9546
5209 14091 67.4099
5209 8633 70.7509
5210 2258 50.888
5210 9633 23.703
5210 5995 50.5587
5211 1036 99.2086
5211 13216 32.6525
5211 8633 71.9745
5211 1332 31.0385
5211 1502 82.1464
5211 9762 46.4023
5211 14159 95.7464
5212 4637 86.9694
5212 8392 19.6488
5212 8508 1.40923
5212 11106 28.7004
5212 13643 23.8503
5212 11055 65.5932
5212 14960 29.0561
5212 857 71.5291
5212 11805 89.7619
5213 1437 34.0445
5213 5537 67.9422
5213 6245 75.059
5213 10523 95.9752
5213 7666 27.8902
5213 70 18.3801
5213 10941 77.3479
5213 13925 40.0252
5214 751 7.63491
5214 2026 98.2535
5214 9085 90.3009
5214 3498 65.7056
5214 13838 73.9549
5215 3114 92.8228
5215 10611 98.3875
5215 6084 4.9275
5215 1291 31.4424
5215 11743 30.8304
5215 14000 79.4914
5215 12455 4.51046
5215 7362 18.2111
5215 1369 71.5848
5216 505 69.5701
5216 10478 35.6722
5216 3929 43.3545
5216 2975 78.3542
5216 5481 15.137
5217 1313 51.4798
5217 722 33.2269
5217 13551 36.7768
5217 12872 80.2842
5217 2388 78.3574
5218 600 2.97457
5218 1800 59.8628
5218 9298 60.2728
5218 2995 55.8531
5218 5515 59.4228
5218 1413 12.5823
5218 3191 13.1867
5218 8859 93.4303
5218 13013 62.8787
5219 3064 84.9263
5219 5428 73.4759
5219 9413 59.6472
5219 11987 43.9472
5219 12623 66.4161
5219 12901 5.47075
5219 7657 66.6759
5219 2456 65.911
5220 4350 57.5376
5220 12335 50.2406
5220 13385 97.6689
5220 9634 70.5711
5221 1253 5.3365
5221 10203 17.5146
5221 871 68.9419
5221 13641 85.7933
5221 173 95.0288
5222 838 32.5754
5222 12471 60.5957
5222 9565 87.3031
5222 9676 5.30311
5222 307 37.8257
5223 3874 62.1193
5223 9009 91.5986
5223 4997 63.5529
5223 8919 62.6165
5223 12216 1.12051
5224 874 36.4243
5224 13185 73.2072
5224 2531 44.6031
5224 3069 73.5332
5224 8787 17.7557
5224 4124 10.0914
5224 6164 45.3726
5224 8117 83.6291
5224 2026 80.019
5224 12230 55.8229
5224 8428 55.9146
5225 2642 11.1086
5225 7816 29.3361
5225 12533 98.5985
5225 43 58.1612
5225 5855 16.4984
5225 14416 30.0236
5226 578 65.0284
5226 7366 53.9398
5226 11267 2.62318
5226 12154 1.70968
5226 14747 23.0649
5226 3400 85.2229
5227 913 81.6571
5227 7948 1.49312
5227 9244 36.1138
5227 1240 90.714
5227 14290 40.3267
5227 8382 72.7711
5228 2498 28.0008
5228 995 16.462
5228 120 28.4497
5228 8299 49.1654
5228 11318 43.799
5228 7714 31.9297
5228 573 69.4785
5229 3873 51.5733
5229 6381 62.5769
5229 13386 50.2382
5229 8558 13.9101
5229 11399 12.7866
5229 1785 44.299
5229 138 66.6906
5230 592 11.8614
5230 1564 40.8021
5230 12211 68.1744
5230 12038 30.6393
5230 7973 83.0751
5230 817 48.3962
5230 6983 89.2401
5230 3355 40.5044
5231 3843 92.5833
5231 8532 42.1738
5231 14658 43.0777
5231 4991 35.6919
5231 10681 99.8511
5231 13120 80.8788
5232 2303 13.1154
5232 5819 62.9097
5232 2230 79.5527
5232 3729 68.7117
5232 11283 91.7136
5232 2027 95.7708
5232 124 83.1625
5233 2077 15.8497
5233 7897 53.9589
5233 9432 87.7464
5233 7221 85.4319
5233 5469 58.0748
5233 5861 55.6125
5234 5142 4.21724
5234 6296 46.9107
5234 7800 35.9046
5234 1968 22.5491
5234 2711 78.581
5234 973 67.247
5234 4919 39.39
5234 9736 95.9456
5234 11007 4.19536
5234 12594 14.5682
5235 2153 54.8686
5235 13150 10.9928
5235 14232 54.1138
5235 9652 22.9518
5235 6890 94.7738
5235 2804 12.2094
5236 2530 13.9838
5236 10625 17.8662
5236 10874 85.6648
5236 7956 27.101
5236 109 9.60852
5236 1353 39.5675
5236 9573 15.3707
5236 3078 91.4469
5236 14086 76.2618
5236 14804 86.5797
5237 3917 84.0946
5237 7731 3.23161
5237 1024 48.7901
5237 10355 15.9469
5237 5290 22.9439
5237 9422 96.8982
5237 12406 28.9823
5237 8900 44.4233
5237 6012 97.9861
5237 11754 6.90094
5238 3104 49.0114
5238 9719 65.7042
5238 336 52.9768
5238 330 53.3513
5238 10091 20.0741
5238 6884 35.1907
5238 14755 51.8612
5238 14469 69.1011
5238 11019 16.5836
5238 10917 36.1577
5238 12222 96.1126
5239 572 83.4784
5239 12897 19.8311
5239 11409 12.5204
5239 9727 94.4029
5240 3980 15.2612
5240 5241 77.0205
5240 373 73.5822
5240 7760 77.3571
5240 1145 92.0081
5241 5116 77.7345
5241 5256 20.5872
5241 5240 77.0205
5241 13469 66.8295
5241 4738 72.1435
5241 14919 4.67726
5241 5199 51.6487
5242 3088 75.7956
5242 6828 96.2189
5242 8339 29.7262
5242 14666 57.6327
5242 12279 19.2902
5242 14391 51.758
5242 6647 81.8343
5243 2969 58.1942
5243 1266 67.0663
5243 3668 54.0208
5243 12615 20.7989
5243 2632 10.8936
5243 106 6.62671
5244 4252 47.1936
5244 8733 65.8028
5244 10726 77.1036
5244 14373 1.92441
5244 7722 52.3763
5244 2846 30.5711
5244 1119 40.8139
5245 793 63.0835
5245 8677 40.6269
5245 8686 99.6499
5245 11475 63.0947
5245 14617 28.0401
5245 9441 11.1484
5245 2569 19.5009
5245 2925 68.8686
5245 4064 47.2112
5246 4659 96.6263
5246 5150 12.0995
5246 9257 64.4709
5247 4625 55.6957
5247 9899 56.9195
5247 11599 5.70342
5247 11962 84.3041
5247 1000 89.8856
5247 8219 65.088
5247 12395 72.6584
5247 2176 99.166
5248 5202 46.1958
5249 1118 82.4721
5249 5754 87.8104
5249 8701 34.9739
5249 9229 27.0158
5249 9221 23.0791
5249 1218 96.651
5249 13426 39.7176
5249 10511 23.156
5250 4158 37.8776
5250 7979 71.4569
5250 3115 99.8812
5250 430 37.0066
5250 1308 41.5729
5250 7210 38.2674
5250 10743 32.5278
5251 3314 39.6265
5251 5300 94.8065
5251 3525 10.7476
5251 1845 28.5584
5251 8270 81.7918
5251 8407 55.8275
5251 5714 98.6138
5251 14937 31.437
5251 14419 9.80565
5252 676 88.3818
5252 7511 70.2122
5252 6990 41.3093
5252 3079 37.9303
5252 10906 50.1427
5252 12109 13.1729
5252 7365 91.3736
5252 9738 78.9502
5252 6351 76.5456
5252 1044 74.047
5252 1556 37.327
5252 8951 35.7513
5252 5680 56.1649
5253 4196 41.9978
5253 1787 72.8738
5253 14583 41.631
5254 4765 67.1822
5254 5615 2.24505
5254 14571 20.7294
5255 2790 4.3007
5255 7373 81.5992
5255 8697 64.5388
5255 7647 92.1766
5255 11396 80.1365
5255 7399 82.7892
5255 530 16.548
5256 5241 20.5872
5256 5832 59.824
5256 8652 70.5686
5256 10707 77.6368
5256 9450 56.154
5256 4220 99.7992
5256 338 74.6895
5256 12406 91.3171
5257 125 95.9767
5257 11813 62.8654
5257 13792 93.6677
5257 1909 4.03666
5257 6842 40.4458
5257 10463 99.2846
5257 13851 95.0295
5257 2010 32.5745
5257 11492 97.8163
5257 5550 68.2366
5257 1511 9.20599
5257 3655 49.9881
5258 5190 15.2933
5258 3324 81.1016
5258 746 5.25697
5258 3073 72.1966
5259 850 39.7936
5259 5903 95.7077
5259 6016 44.8655
5259 14873 49.361
5260 2216 86.8069
5260 7126 82.5248
5260 9391 84.3977
5260 9735 42.4922
5260 1158 51.0989
5260 13083 34.5809
5260 7947 7.8596
5260 10483 74.5056
5261 4678 1.04792
5261 9399 59.2591
5261 12889 26.8446
5261 11327 92.8327
5262 4105 27.2367
5262 2503 24.9268
5262 8933 18.648
5262 499 62.6355
5262 6119 4.77598
5262 10315 85.9322
5262 12972 20.049
5263 642 34.7543
5263 7730 1.13704
5263 7246 13.9687
5263 7149 63.6088
5263 6289 15.172
5264 4094 99.6969
5264 2652 93.082
5264 4621 17.1986
5264 6740 19.5032
5264 4003 86.625
5265 1398 19.1472
5265 8145 98.3863
5265 12137 86.4848
5265 13718 64.8188
5265 12961 7.06184
5265 9069 9.44386
5265 9405 97.1325
5265 5984 52.788
5265 11333 26.1016
5266 1512 99.6136
5266 14351 50.0702
5266 6370 56.9402
5266 3190 53.7796
5267 3808 41.4577
5267 9235 14.566
5267 9976 59.401
5267 10801 25.6905
5267 1002 28.3182
5267 2154 90.2803
5267 3539 20.5186
5267 8376 96.5299
5267 6700 53.0718
5267 13384 25.3904
5267 9443 48.9596
5267 14821 65.7756
5267 8965 59.7888
5267 320 31.3389
5268 2149 47.3535
5268 2171 50.9838
5268 13710 40.4718
5268 14284 39.6568
5268 4730 95.2301
5268 14668 59.8246
5268 6303 12.8519
5268 4753 67.3548
5268 7349 24.8278
5268 8645 44.6607
5269 3575 69.3094
5269 9463 3.1473
5269 2905 82.561
5269 766 16.8923
5269 13417 16.0732
5270 560 15.5026
5270 9916 31.3249
5270 3798 20.7579
5270 10630 83.2669
5270 3475 4.02849
5270 3246 1.66426
5270 10702 10.6065
5271 4157 48.4498
5271 9356 65.0622
5271 11882 31.3234
5272 884 42.9222
5272 4574 96.5275
5272 10167 4.28424
5272 4846 46.4268
5272 1836 12.6259
5272 9489 42.1155
5273 5113 86.3065
5273 5623 25.0166
5273 12446 78.0457
5273 8366 77.983
5273 12199 10.1632
5273 1765 15.582
5274 4898 29.2891
5274 5346 30.8109
5274 13512 75.1151
5274 5031 74.624
5274 2068 99.5637
5274 9176 1.31549
5274 1296 82.4782
5274 8598 24.4627
5275 1687 52.8994
5275 5408 39.3345
5275 6428 20.355
5275 12745 27.6753
5275 2185 19.2623
5275 6297 35.9912
5275 11441 28.6269
5276 3469 39.7769
5276 14130 8.77966
5276 2464 18.7341
5276 195 57.589
5276 8000 25.9363
5277 1260 6.68319
5277 5443 98.9502
5277 8524 18.5741
5277 9183 79.6768
5277 418 98.5149
5278 2426 35.2208
5278 9674 24.4343
5278 1758 53.3975
5278 1495 13.6489
5278 12141 40.87
5279 3313 49.0491
5279 6717 21.9007
5279 7392 82.6947
5279 7759 23.3443
5279 8587 54.143
5280 2416 85.1375
5280 14406 26.505
5280 12081 28.7776
5280 290 69.6926
5280 11525 96.3628
5280 8233 37.5626
5280 13464 50.3589
5281 2076 47.6823
5281 10093 67.3809
5281 14812 29.6516
5281 10677 31.3672
5281 803 45.3458
5281 7541 51.0722
5281 5207 87.6831
5281 14921 24.1069
5281 1007 86.05
5282 3803 91.3638
5282 1182 98.1806
5282 6478 82.9244
5282 7069 18.1598
5282 9339 66.6541
5282 2865 52.1031
5282 6137 95.4869
5282 14229 75.0111
5282 10364 10.7044
5283 3203 70.2836
5283 10633 97.0717
5283 1729 94.8892
5284 669 15.187
5284 5982 81.7576
5284 144 86.713
5284 3615 10.0304
5284 10722 12.1222
5284 14053 65.9929
5284 9647 77.218
5284 11320 46.3032
5284 8578 7.56056
5284 6240 6.56783
5285 659 4.33766
5285 11337 47.8186
5285 9419 35.6103
5285 4645 92.0435
5285 469 83.4961
5285 14956 36.3456
5285 12840 70.2066
5286 94 61.7247
5286 10910 71.9066
5286 12408 2.16019
5286 4566 9.41324
5286 13241 6.54365
5286 4507 96.6367
5286 10949 86.6955
5287 2206 9.30968
5287 6258 11.2936
5287 8721 41.8139
5287 5560 60.7975
5287 1970 73.3982
5287 3706 50.9933
5287 10368 69.3
5287 5444 36.6901
5287 7189 5.98296
5287 10327 18.1983
5288 1449 82.158
5288 8943 26.6951
5288 13156 97.0823
5288 13183 71.2764
5288 11082 31.0597
5288 1586 92.3075
5288 13041 17.8926
5289 1852 87.7035
5289 6239 48.7428
5289 6912 21.2929
5289 8462 26.84
5289 831 39.8527
5289 14202 91.1932
5289 3118 9.90361
5290 4529 35.8437
5290 14655 56.319
5290 14996 91.279
5290 11175 28.1617
5290 5237 22.9439
5290 14521 68.1338
5290 5658 79.322
5290 7686 5.52076
5291 718 20.7059
5291 3140 14.2806
5291 14077 63.1029
5291 10077 17.9049
5292 1354 8.18492
5292 10857 7.2139
5292 1330 51.0347
5292 4373 1.48986
5292 6898 95.2776
5293 79 21.912
5293 1546 17.1107
5293 14771 19.909
5293 824 83.0662
5293 316 13.8083
5293 1167 7.60632
5293 12540 41.2432
5294 4594 59.8344
5294 2800 76.1495
5294 4576 95.5209
5294 617 19.8465
5294 14972 14.8071
5294 3905 72.8417
5294 9055 18.03
5294 9725 69.2261
5294 8404 93.4467
5294 5718 25.878
5295 3886 60.9702
5295 13938 93.5295
5295 6284 81.0494
5295 14836 87.6436
5295 3918 7.61369
5296 923 5.84732
5296 9693 99.0142
5296 6979 75.4482
5296 6306 63.0918
5297 1938 22.9437
5297 9021 56.4819
5297 10667 41.1701
5297 11301 61.8575
5297 14580 49.5126
5297 3457 99.8209
5297 10480 59.0896
5297 12145 50.9131
5297 11709 19.5378
5297 3521 33.924
5297 6629 9.78901
5297 2172 49.8464
5297 12934 51.8474
5297 9686 4.88919
5298 4343 71.5979
5298 11937 91.5076
5298 12728 32.1709
5298 9548 45.6416
5298 10796 53.5602
5298 11195 98.0378
5299 494 51.7941
5299 9821 5.87872
5299 13760 95.6461
5299 14208 96.6643
5299 2099 12.7645
5299 856 51.8544
5299 5116 34.9574
5299 12753 54.1448
5299 10154 99.6678
5299 9180 34.6251
5299 2928 56.0345
5299 12454 92.0201
5300 5251 94.8065
5300 10271 10.8975
5300 10872 77.855
5300 13664 61.4309
5300 6072 85.6722
5300 11513 88.9143
5301 1550 81.0648
5301 5745 99.7042
5301 7998 75.5283
5301 4632 19.1474
5301 6517 65.9954
5301 12986 18.4628
5301 8759 92.9737
5301 317 72.7809
5301 8527 21.5015
5302 3365 23.0344
5302 2357 61.4019
5302 14561 5.55145
5302 1465 31.531
5302 1154 11.1798
5302 14493 75.1789
5302 4980 65.0001
5302 11453 69.0485
5303 1259 48.233
5303 14064 11.4073
5303 86 29.4257
5303 10988 36.2225
5303 14863 80.4263
5304 4254 50.8279
5304 7844 19.5448
5304 725 89.9325
5304 4192 97.7581
5304 12670 57.9543
5304 12926 40.541
5304 11207 75.0069
5304 2924 50.2929
5304 6136 43.1193
5305 111 71.5049
5305 8346 97.5574
5305 3978 95.2616
5305 11622 80.9459
5305 3360 84.5861
5305 12387 91.0576
5305 8037 90.6911
5305 2758 56.047
5306 3593 13.9158
5306 7961 23.0643
5306 9830 25.6394
5306 9068 25.778
5307 3196 13.735
5307 5847 83.8824
5307 6128 16.3792
5308 4788 41.7669
5308 5792 67.8177
5308 9280 90.6872
5308 14766 64.6708
5308 14681 74.588
5308 6426 43.244
5308 10324 39.8994
5308 3404 12.1929
5309 971 77.5171
5309 10364 92.4412
5309 4517 32.6805
5309 11923 51.5805
5309 4258 20.9684
5309 9355 6.5774
5310 439 18.3354
5310 8602 30.7351
5310 10219 75.3863
5310 12197 28.9192
5310 5328 66.206
5310 4883 32.8518
5310 14245 8.53141
5311 4923 20.5283
5311 13543 37.7204
5311 10424 32.2133
5311 14815 38.4521
5311 8464 22.851
5311 11483 57.3664
5311 7951 79.0866
5312 3032 34.9976
5312 10580 6.15258
5312 12822 34.9044
5312 9293 56.7883
5312 14331 82.2302
5312 5776 39.0447
5312 3912 35.071
5313 3319 3.02224
5313 2655 73.132
5313 13505 25.7975
5314 1599 97.6
5314 5625 89.5762
5314 5201 9.83636
5314 490 8.85346
5314 8769 35.8019
5314 4698 77.1179
5314 14757 99.905
5314 7750 30.6266
5314 5135 35.3675
5314 58 35.1352
5314 8943 41.5763
5314 12467 37.734
5314 6234 14.5729
5314 2227 1.10181
5315 3529 88.8827
5315 9285 67.787
5315 11054 97.7612
5315 12406 59.2299
5315 11702 22.2335
5315 12453 12.0618
5315 2559 78.3381
5315 1640 96.9329
5315 3508 49.9222
5315 7687 41.3968
5315 8749 75.6216
5315 13026 53.9539
5316 2424 45.2381
5316 5032 86.6095
5316 7923 33.0712
5316 9046 30.109
5317 1528 23.6509
5317 9237 95.0744
5317 10436 11.4404
5317 4218 23.1543
5317 8107 95.7922
5317 2743 31.8994
5317 4908 65.2377
5317 2284 29.4661
5318 372 71.561
5318 5940 85.1335
5318 9728 49.3447
5318 363 7.35689
5318 6371 15.1837
5318 7409 51.2162
5318 336 66.147
5318 8684 93.8636
5318 13764 49.578
5318 6478 31.6379
5319 1987 36.497
5319 12013 14.833
5319 2022 46.3472
5319 7989 6.98981
5319 5897 48.0852
5319 4292 92.5371
5319 9526 94.2488
5319 817 61.7098
5319 12839 56.6282
5319 1402 64.0848
5320 1302 42.747
5320 5420 48.1868
5320 9859 39.3934
5320 11780 33.2078
5320 14997 41.8633
5320 14123 49.7145
5320 8072 3.5317
5321 2877 93.6957
5321 10661 87.0924
5321 4698 25.1333
5321 7758 1.79781
5321 13522 63.7757
5321 10859 48.7836
5321 13147 44.1646
5322 4534 48.2791
5322 14370 88.8537
5322 1489 49.4124
5322 12254 44.8238
5322 9124 58.2103
5322 6063 46.2588
5322 2152 79.425
5322 2206 76.6578
5322 4485 44.783
5322 4603 9.33577
5322 5506 25.3202
5323 1892 38.9294
5323 8994 11.8039
5323 4465 73.7518
5323 12471 49.1117
5323 9282 68.6614
5324 4582 20.1867
5324 10423 8.50503
5324 156 71.9897
5324 14339 64.0952
5324 13449 32.6679
5324 608 38.4545
5324 3445 51.5285
5324 7373 10.0457
5324 1614 57.8722
5324 3084 88.195
5325 1496 73.9216
5326 405 3.67768
5326 13673 43.3935
5326 6355 27.0495
5326 8223 81.7684
5326 9395 47.5475
5326 7864 65.0442
5327 4398 30.8014
5327 12464 61.7731
5327 1702 61.814
5327 8196 72.1208
5328 1679 9.70806
5328 9831 47.6896
5328 12986 90.8797
5328 8534 43.6413
5328 12061 40.4201
5328 5310 66.206
5328 14695 37.1437
5328 4200 42.5184
5328 13199 56.337
5328 5436 91.9638
5329 3233 55.8606
5329 7949 45.0953
5329 3461 81.4616
5329 8250 75.2591
5329 11314 99.3835
5329 4918 59.934
5329 2703 13.1649
5329 4548 81.1958
5329 4639 28.6724
5330 657 35.1883
5330 12624 30.3378
5330 7529 52.2463
5330 1942 24.7556
5330 1227 24.9029
5331 2521 72.3346
5331 7670 8.8292
5331 817 81.4742
5331 2656 49.5034
5332 2933 68.075
5332 6156 81.5814
5332 1706 20.1993
5332 3741 94.4027
5332 10178 98.2977
5333 3363 7.09743
5333 9159 75.0231
5333 12227 12.862
5333 1586 24.0048
5333 5389 20.3756
5333 9460 12.9983
5333 4636 95.944
5333 2407 24.6494
5333 3550 64.9808
5334 2833 92.2952
5334 2904 13.077
5334 13459 24.0067
5334 7621 85.1014
5334 4521 35.2722
5335 751 9.58175
5335 6112 70.6054
5335 6361 91.3266
5335 4318 66.7429
5335 2585 65.2416
5335 1728 53.6519
5335 2871 92.4913
5335 11831 16.1358
5336 459 96.6212
5336 7878 82.4661
5336 13178 95.8406
5336 4388 74.2665
5337 720 71.2088
5337 5369 32.8707
5337 6646 39.7133
5337 2966 94.9338
5337 12899 1.8314
5337 7521 18.7897
5337 7676 92.0495
